date,user_id,department_id,shift,category,severity,text,actions,date_resolved,status
3/19/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Staffing / Attendance,Low,customer inssue,[],3/21/2026,Resolved
3/19/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Staffing / Attendance,Low,All 3 big dryers are down.,[],3/21/2026,Resolved
3/11/2026,3ef94c1d-6d70-4722-a667-33b08990b381,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Equipment / Maintenance,Med,Will let Sean and I know that the lower card Kiosk at B is out of date,[],3/13/2026,Resolved
2/25/2026,3ef94c1d-6d70-4722-a667-33b08990b381,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Quality Control,Med,Customer complaint of sheets not being returned clean looking,[],2/27/2026,Resolved
2/25/2026,3ef94c1d-6d70-4722-a667-33b08990b381,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Quality Control,Med,Customer complaint of sheets not being returned clean looking,[],2/27/2026,Resolved
9/8/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Communication,Med,"Today at 5 p.m., we received 5 boxes of Armoire bags, and then at 6 p.m., we received 1.5 more boxes. ",[],9/10/2026,Resolved
8/25/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Process Deviation,High,"Today at 12:20 p.m., only one box of clothes from Armoire had arrived, so it was decided to give Josefina, Maria, and Erika the day off; however, at 3:44 p.m., three more boxes from Armoire arrived, so Maria had to be told to come to work.",[],8/27/2026,Resolved
8/10/2026,37f3118a-7132-47da-a008-c5b2976e1bff,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,High,Liliana left early due to health issues,[],8/12/2026,Resolved
7/2/2026,37f3118a-7132-47da-a008-c5b2976e1bff,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Koko Called out sick,[],7/4/2026,Resolved
6/30/2026,37f3118a-7132-47da-a008-c5b2976e1bff,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,High,Kokok Called out,[],7/2/2026,Resolved
6/22/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Low,"Koko notified us she would be about 30 minutes, 30 minutes before her shift start time",[],6/24/2026,Resolved
6/3/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Koko Called out,[],6/5/2026,Resolved
5/20/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Koko called out again,[],5/22/2026,Resolved
5/12/2026,37f3118a-7132-47da-a008-c5b2976e1bff,a6ad3266-1504-4599-88a6-2f97a300d788,-,Process Deviation,High,"Poly Skirt with clip hangers, followed up with Carlos/Omar shared the picture and I told them to bring it up in their l10 today, with the whole team.",[],5/14/2026,Resolved
5/8/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Liliana is coming tomorrow to help catch up and hang Armoire. Will be full OT Shift,[],5/10/2026,Resolved
5/4/2026,37f3118a-7132-47da-a008-c5b2976e1bff,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Koko called out ,[],5/6/2026,Resolved
4/15/2026,37f3118a-7132-47da-a008-c5b2976e1bff,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Low,Koko called out ,[],4/17/2026,Resolved
4/13/2026,37f3118a-7132-47da-a008-c5b2976e1bff,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,"Carlos T, called out, Omar will be staying longer to do DC.",[],4/15/2026,Resolved
4/6/2026,37f3118a-7132-47da-a008-c5b2976e1bff,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Low,Koko Called out ,[],4/8/2026,Resolved
3/31/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Training & Skill Development,Med,"Together with Omar, I had a meeting with the Armoire team. I led an activity with them called “The Right Drawing,” in which one girl had to draw what her teammates told her she was seeing. The activity focused on communication and misinterpretations in different contexts. The girls showed great interest in the activity, and it helped us foster empathy regarding how to communicate between all of us. 
",[],4/2/2026,Resolved
3/24/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Training & Skill Development,Med,"I had a meeting with the Armoire team. Together with Omar, we discussed the importance of communication through group dynamics. We shared our expectations for creating a positive work environment, and we also informed them of the incentives that will be awarded to anyone who embodies and expresses each of Helna’s values. A brief meeting will be held every Tuesday so that staff can discuss the progress and improvements that have been made, all with the goal of aligning the team with Helena’s identity. 
",[],3/26/2026,Resolved
3/12/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Equipment / Maintenance,Med,Dry Clean machine 3 leaves clothes smelling like chemicals after running program 5.,[],3/14/2026,Resolved
3/4/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Process Deviation,Med,Armoire RFID Tunnel scanning items not inside the scanner,[],3/6/2026,Resolved
7/19/2026,201912ce-f2b9-445a-8112-9f63229cd484,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,High,"At around 12:55 p.m., the Mark In team informed me that they had found an Astra Hotel guest order on the desk where Cindy usually works. They said they had not seen it earlier. I recommended that, to prevent this from happening again (this is already the third time), they should check all of the desks at the beginning of their shift. I then processed the order, and at around 1:30 p.m., Francisco had to deliver it.",[],7/21/2026,Resolved
7/12/2026,201912ce-f2b9-445a-8112-9f63229cd484,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,Med,"When I went to ask the Mark In team if the hotel orders had already been marked in, I noticed they were markin each individual pair of underwear and each sock. I asked if they knew that they only needed to enter the quantity of each item instead of markin every piece individually. They said they were not aware of that, so I showed them the correct procedure.",[],7/14/2026,Resolved
6/8/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Process Deviation,Med,"Today, around 12:00 a.m., Abby asked me about the RJL Design order, as the note indicates that everything should be processed as Bulk DC. At that point, I noticed that Karla and Doricela had already detailed all of the items individually.

I spoke with them about what had happened and explained that neither of them had read the note. I asked them if they could please locate those garments so that this issue would not turn into a larger mistake.",[],6/10/2026,Resolved
5/14/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,Med,"Today, at the beginning of the shift, I spoke with Abby about the importance of reading notes and properly opening orders.",[],5/16/2026,Resolved
5/12/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Equipment / Maintenance,High,The hot seals on my table and the table front asemble it aren't sealing properly.,[],5/14/2026,Resolved
4/14/2026,3ef94c1d-6d70-4722-a667-33b08990b381,adcd82c2-ddbf-4189-841c-0221ab669922,-,Process Deviation,Med,Post DC brought me a dress that was a finished Alt but saw safety pins still attached at the bottom of the dress. When I looked into the account in the customer notes the customer had said they have 2 dresses to shorten the straps at the pins and that one of the dresses also needed to be shortened at the pins. The Hem note was missed and not tagged or marked in the system. Was detailed by Cindy. I gave the dress to Sara and asked her to add the alt pink tag and inSMRT and scan to alts.,[],4/16/2026,Resolved
4/8/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Equipment / Maintenance,Med,"The camera at the last station, where Karla is assigned, is not working. When trying to calibrate it, it says it’s ready, but after exiting and attempting to take a photo, it doesn’t load.",[],4/10/2026,Resolved
4/5/2026,3ef94c1d-6d70-4722-a667-33b08990b381,adcd82c2-ddbf-4189-841c-0221ab669922,-,Customer / Account Impact,Med,Customer has 3 shirts they say shrunk. They do not have any care labels and there is a note on the account to always launder mens shirts unless otherwise noted. I also looked up the brand and it looks like they do either cotton or cotton blends so should have been fine laundered. Need to confirm with customer if these were ordered based on a size or if custom tailored as the website has the sizing.,[],4/7/2026,Resolved
3/30/2026,201912ce-f2b9-445a-8112-9f63229cd484,adcd82c2-ddbf-4189-841c-0221ab669922,-,Equipment / Maintenance,Med,Cindy reached out to inform me that the ticket printer connected to Karla’s computer was not working. It was showing an unusual error: “object has been destroyed for request: PrintPlugin:::print.” We have created a ticket so SMRT can review and resolve the issue.,[],4/1/2026,Resolved
3/29/2026,3ef94c1d-6d70-4722-a667-33b08990b381,adcd82c2-ddbf-4189-841c-0221ab669922,-,Process Deviation,Med,Mark-in did not include the room numbers for the Hotel Asta guests when detailing the tickets,[],3/31/2026,Resolved
3/10/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,Med,spoke with the girls in the meeting about taking their proper breaks.,[],3/12/2026,Resolved
3/11/2026,3ef94c1d-6d70-4722-a667-33b08990b381,58c22525-e091-4d3d-8470-311ea75fa7a2,-,Customer / Account Impact,High,Andy Murphy Customer returned an 58c22525-e091-4d3d-8470-311ea75fa7a2 that wasn't completed but pink tags were ripped,[],3/13/2026,Resolved
5/13/2026,3ef94c1d-6d70-4722-a667-33b08990b381,c69e905b-76c4-435c-b456-94ea24a77db7,-,Staffing / Attendance,Med,Sandra left early becuase she said she was having an allergic reaction of some kind. She also notified Jonni,[],5/15/2026,Resolved
4/14/2026,201912ce-f2b9-445a-8112-9f63229cd484,c69e905b-76c4-435c-b456-94ea24a77db7,-,Training & Skill Development,Med,"While doing my walkthroughs on the floor, I noticed that the new assembly team member was having difficulty performing her tasks correctly. I approached to help and observed that she was handling the garments incorrectly by grabbing them from the shoulders. I explained that it’s important to handle them by the hangers to avoid undoing the work of the pressers. I spoke with Karina about who was training her; she mentioned that she is training her, but she is also training Marisela in couture and folding.",[],4/16/2026,Resolved
4/13/2026,3ef94c1d-6d70-4722-a667-33b08990b381,c69e905b-76c4-435c-b456-94ea24a77db7,-,Training & Skill Development,Med,Gavona was scanning items and at one point a group of hangers got stuck in front of her on the sensor. Edith was able to hit the emgerncy stop however not sure if this was caused by something Gavona did or if something else happened. I had to cut some hangers free and then remove several items from the conveyor so we can reinpect and switch out the hangers. ,[],4/15/2026,Resolved
4/4/2026,201912ce-f2b9-445a-8112-9f63229cd484,c69e905b-76c4-435c-b456-94ea24a77db7,-,Quality Control,Med,"Serafin reached out to me to let me know that the client, Alissa Sharp, who has a couture order, needed her order for today. When inspecting the order, I noticed that one blouse had odor in the underarms, and another blouse had a damaged button. I informed Jonni about these two issues, but it seems the client later mentioned that she would prefer to have it ready by Monday.   I left the order in the couture area.",[],4/6/2026,Resolved
8/16/2026,3ef94c1d-6d70-4722-a667-33b08990b381,d334c2c1-d181-4c63-b481-07b69f89f4ea,-,Staffing / Attendance,Med,Alejandra left at 12:30 as she was feeling sick,[],8/18/2026,Resolved
8/15/2026,3ef94c1d-6d70-4722-a667-33b08990b381,d334c2c1-d181-4c63-b481-07b69f89f4ea,-,Process Deviation,High,Casino not brought in until almost 9am. Serafin and Vince miscommunication about rush hotels,[],8/17/2026,Resolved
6/20/2026,201912ce-f2b9-445a-8112-9f63229cd484,d334c2c1-d181-4c63-b481-07b69f89f4ea,-,Staffing / Attendance,High,"I noticed that Liz was wearing slippers while working. I reminded her that, for safety reasons, employees are required to wear closed-toe shoes while on duty.

I asked if she could change her footwear, but she explained that she received a ride to work today and did not have any other shoes available.

I informed her that this would be addressed as a verbal warning and reminded her of the company's safety requirements. I also explained that if the issue occurs again, she will not be allowed to work until she has proper footwear, and the next corrective action will be a written warning.",[],6/22/2026,Resolved
4/18/2026,201912ce-f2b9-445a-8112-9f63229cd484,d334c2c1-d181-4c63-b481-07b69f89f4ea,-,Training & Skill Development,Med,"I created a SMRT code for Lizbeth: 001002. She also started tagging Casino items. The only things left to teach her are how to transfer garments and how to place the barcode correctly. For the pieces that came out, Elisha helped me tag them.",[],4/20/2026,Resolved
5/11/2026,3ef94c1d-6d70-4722-a667-33b08990b381,b6576035-2f2b-4f2f-82fa-bd7a057a608a,-,Training & Skill Development,Med,Liz came to me as she was missing a pair of shorts that a customer dropped on the way out and she had already called to let them know and to come pick them back up. We could not locate the shorts so I checked the camera. Liz had left them in the front and the customer came back when no one was in the front and grabbed them and left with only a quick word to Yanwen. Yanwen did not let Liz know and am not sure what the customer even may havesaid to Yanwen. I let Liz know this happened and she should call the customer back to confirm. I also let Liz know in the future that anything that falls should be given back to production so we can repress and return to the customer.,[],5/13/2026,Resolved
4/21/2026,3ef94c1d-6d70-4722-a667-33b08990b381,b6576035-2f2b-4f2f-82fa-bd7a057a608a,-,Process Deviation,Med,Lobby door was left open,[],4/23/2026,Resolved
5/8/2026,3ef94c1d-6d70-4722-a667-33b08990b381,f3499f5a-92a0-4d9c-b532-68fa1301ed26,-,Equipment / Maintenance,Med,DC #2 water seperator hose had a break in it so had to cut it and place back on. May need to replace with a longer pipe soon.,[],5/10/2026,Resolved
2/27/2026,3ef94c1d-6d70-4722-a667-33b08990b381,f3499f5a-92a0-4d9c-b532-68fa1301ed26,-,Volume / Forecasting,Med,High quantity of wedding dresses,[],3/1/2026,Resolved
2/25/2026,3ef94c1d-6d70-4722-a667-33b08990b381,f3499f5a-92a0-4d9c-b532-68fa1301ed26,-,Quality Control,Med,Stills haven't been cooking down all the way,[],2/27/2026,Resolved
8/1/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Med,"As soon as I turned on the machine to press the aprons, water with a reddish color started coming out, which appeared to be rust. I took a video and sent it to Brandon. Sanjay repaired it and told me that the steam valve was loose. He also repaired the press, and it can now be used using the lever only.",[],8/3/2026,Resolved
5/31/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,High,"The #1 washer is leaking water internally and won't stop filling. I turned the washer off, but it continues to run water. I have shut off the water supply valve.",[],6/2/2026,Resolved
5/30/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Low,i ran a 20 program and i will process to clean the still tomorrow ,[],6/1/2026,Resolved
5/24/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,High,"The old boiler triggered the high water alarm. I drained the water, but the alarm did not go away.",[],5/26/2026,Resolved
5/8/2026,3ef94c1d-6d70-4722-a667-33b08990b381,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,High,New boiler went down at 7am and kept shutting off at ph42. Called Sanjay who said he was heading over soon and we could switch to the old boiler to resume operations by 7:40,[],5/10/2026,Resolved
4/25/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Med,"I noticed that the computer on Erika’s side in Inspection has a cable sticking out; I tried to put it back in, but I couldn’t.",[],4/27/2026,Resolved
4/11/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Staffing / Attendance,Med,"Today I ran another test of program 5, this time using machines 1 and 2. I loaded puffy jackets, and both loads came out well with no odor. This leads me to believe that machine 3 still has an issue causing garments to come out with a smell.",[],4/13/2026,Resolved
4/28/2026,3ef94c1d-6d70-4722-a667-33b08990b381,9c151ba5-2bb4-466c-85ad-8e6bb90f05ea,-,Staffing / Attendance,Low,Santos 45 minute late to shift,[],4/30/2026,Resolved
4/21/2026,201912ce-f2b9-445a-8112-9f63229cd484,9c151ba5-2bb4-466c-85ad-8e6bb90f05ea,-,Staffing / Attendance,Med,"At the end of the shift, I noticed there were two hooks full of shirts for buttons, around 36 garments, so it was not possible to complete the orders.",[],4/23/2026,Resolved
4/5/2026,3ef94c1d-6d70-4722-a667-33b08990b381,9c151ba5-2bb4-466c-85ad-8e6bb90f05ea,-,Staffing / Attendance,Med,"Need to talk with Brandon to come up with a plan for this week with all the time off requests we have. Mericia Mon, Omar Mon-Wed, Maria Cabrera Wed-Fri, Nelly Thur-Fri,",[],4/7/2026,Resolved
4/5/2026,3ef94c1d-6d70-4722-a667-33b08990b381,9c151ba5-2bb4-466c-85ad-8e6bb90f05ea,-,Customer / Account Impact,Med,Pants on Redo Hook for iron marks on pants,[],4/7/2026,Resolved
4/4/2026,201912ce-f2b9-445a-8112-9f63229cd484,9c151ba5-2bb4-466c-85ad-8e6bb90f05ea,-,Staffing / Attendance,Med,"Zar reached out to me to let me know that the client, Carolina Montilla, had approved washing her coat yesterday, but it seems she needed it right away. I proceeded with the proper process and pressing, and I stayed in communication with Brandon to ensure it was done correctly. The order was left in the couture area since the client was expected to pick it up, but as of 4 PM, she had not arrived.",[],4/6/2026,Resolved
3/16/2026,3ef94c1d-6d70-4722-a667-33b08990b381,9c151ba5-2bb4-466c-85ad-8e6bb90f05ea,-,Quality Control,Med,Customer sent back 6 long sleeves that he claim shrunk,[],3/18/2026,Resolved
8/17/2026,201912ce-f2b9-445a-8112-9f63229cd484,9f94c322-9196-4524-b4c9-90aaa19cc883,-,Staffing / Attendance,Med,We are running out of the stickers from GE can we get more? ,[],8/19/2026,Resolved
7/14/2026,201912ce-f2b9-445a-8112-9f63229cd484,061c940a-3dba-4654-98cc-1a83be88cc46,-,Quality Control,Med,"Dylan, I left you a sport coat with a broken button. I also left the button on your desk so you can see if we have a similar replacement.",[],7/16/2026,Resolved
3/10/2026,3ef94c1d-6d70-4722-a667-33b08990b381,061c940a-3dba-4654-98cc-1a83be88cc46,-,Quality Control,Med,New spot tags to use,[],3/12/2026,Resolved
8/8/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Training & Skill Development,Med,"I Updated the Casino SOP, add the way that we have to manage the aprons.",[],8/10/2026,Resolved
7/12/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Invenasset,Med,"Yesterday I had an issue accessing InvenAsset, so I had to complete the full cleaning of the still today. However, the cleaning was performed yesterday as scheduled.",[],7/14/2026,Resolved
6/27/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,High,"Zar contacted me because Cake Skincare was asking about some WDF bags. Apparently, there was an event yesterday, and the drivers were unable to pick up any of the orders. Only one bag was ready, and that was the only one that was sent.",[],6/29/2026,Resolved
6/21/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Equipment / Maintenance,High,I noticed that the key for the old container is cracked and appears to be close to breaking. It may need to be replaced soon to prevent access issues.,[],6/23/2026,Resolved
6/6/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,Med,Made 7 rush orders various hotels. ,[],6/8/2026,Resolved
5/31/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,High,"Zar contacted me around 3:00 PM and informed me that there was an order from Astra Hotel that needed to be completed immediately due to a special request from the customer. I proceeded to wash the items, and Emerson will be delivering the order to the hotel.",[],6/2/2026,Resolved
5/31/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,High,"Astra Hotel order #261517690 for Natalie in Room 805 included a special note stating that the order needed to be completed and delivered today because the guest would be checking out the next day. However, the order was processed with a delivery date of tomorrow, and the customer's special request was missed.",[],6/2/2026,Resolved
5/9/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Safety / Risk,High,"While I was working on Casino, I did not notice that the driver had left the drivers’ entrance door completely open. Will arrived and brought this situation to my attention. I will be more careful moving forward, as we could be exposed to theft or damage from people not associated with Helenas.",[],5/11/2026,Resolved
4/28/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Training & Skill Development,Med,"Showed Carlos what do do when they find items in the pocket of Armoire. He needs to place the item in a SS bag, and write the barcode on the front and leave on Serafin's desk.",[],4/30/2026,Resolved
4/25/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Safety / Risk,Med,"Today, when I arrived, I noticed that the door to Will’s office was open, so I immediately closed it.",[],4/27/2026,Resolved
4/22/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,SMRT ,Med,"Created KPI Racked to Buttons to keep track of all items scanned to that location. includingwhen they were scanned there, and the due date. Added to Brandon, Omar, Mericia and myself.",[],4/24/2026,Resolved
4/15/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Training & Skill Development,Med,Went over Paycom punches with Omar and what need to be looked for and pointed out to Brandon. He will do Wednesdays punches tomorrow and on Friday I will review what he sent us and verify the accuracy.,[],4/17/2026,Resolved
4/8/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Equipment / Maintenance,Med,Sara asked me to help set up a new keyboard on the mark-in computer. Got it connected intially but then stopped working when mark-in came in. Could not get it to reconnect ao switched back to old keyboard and left new one on Sara's desk in the office.,[],4/10/2026,Resolved
3/28/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,Med,"Jonni contacted me saying that Delta needed the order today at 12 PM. It was completed and Kevin delivered it. Afterwards, Kevin called me and said he picked up more napkins from Delta that they need by Monday.",[],3/30/2026,Resolved
3/23/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Invenasset,Med,"Charged for drums of Aktiv, Apret and Citro but only received the jugs",[],3/25/2026,Resolved
3/16/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,Med,smrt clock out,[],3/18/2026,Resolved
3/2/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,Low,Meeting with Mericia,[],3/4/2026,Resolved
2/28/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Training & Skill Development,Low,Lizbeth had improved performance.,[],3/2/2026,Resolved
2/27/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Invenasset,Low,New slip mats came in and sending the wrong ones back ,[],3/1/2026,Resolved
2/25/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Customer / Account Impact,Low,Jonni let me know about a Rag and Bone package being delivered today or tomorrow,[],2/27/2026,Resolved
6/6/2026,201912ce-f2b9-445a-8112-9f63229cd484,eaa37ea2-ea7c-4e05-84b4-0551747ce3ce,-,Metalprogetti,High,"The bagging machine continued dropping garments throughout the shift. It was not happening consistently with every order, but only in specific cases. The issue remains intermittent and appears to affect certain garments as they pass through the machine.",[],6/8/2026,Resolved
4/20/2026,3ef94c1d-6d70-4722-a667-33b08990b381,eaa37ea2-ea7c-4e05-84b4-0551747ce3ce,-,Training & Skill Development,Med,Getting list of error messages for the bagger to create a training checklist to teach new employees .,[],4/22/2026,Resolved
3/30/2026,3ef94c1d-6d70-4722-a667-33b08990b381,c9280f5b-66d1-4ff3-a37f-71252855048a,-,Staffing / Attendance,Low,Evelyn Called out,[],4/1/2026,Resolved
3/8/2026,3ef94c1d-6d70-4722-a667-33b08990b381,38c2d13e-a2f2-40c9-ad6c-b8260cc2ec5a,-,Equipment / Maintenance,Med,The lock for the middle lint door is not locking,[],3/10/2026,Resolved
3/9/2026,201912ce-f2b9-445a-8112-9f63229cd484,e53222f3-8a1c-470e-b15f-638ffba75785,-,Process Deviation,Med,Laundry Shirt,[],3/11/2026,Resolved
2/25/2026,201912ce-f2b9-445a-8112-9f63229cd484,e53222f3-8a1c-470e-b15f-638ffba75785,-,Quality Control,Low,"Ann Morse, Customer ",[],2/27/2026,Resolved
6/8/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Staffing / Attendance,Med,"The WB ladies are requesting if is possible to turn it off the music at WB, or puting the volumen a lil down. ",[],6/11/2026,Resolved
5/1/2026,3ef94c1d-6d70-4722-a667-33b08990b381,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Staffing / Attendance,Low,Jimmy called out,[],5/4/2026,Resolved
5/1/2026,37f3118a-7132-47da-a008-c5b2976e1bff,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Staffing / Attendance,Low,Martina Called out ,[],5/4/2026,Resolved
3/24/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Training & Skill Development,Med,"After a meeting with Brandon, Dylan, and myself, we decided that Martina will be the person designated to handle comforter assembly. Today, I had the first training session with her, covering stain identification, the assembly process, and how to address wrinkling in comforters. I will continue the training tomorrow.",[],3/27/2026,Resolved
3/1/2026,3ef94c1d-6d70-4722-a667-33b08990b381,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Equipment / Maintenance,Low,Key was broken off inside the bulkhead between the small washers,[],3/4/2026,Resolved
2/24/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Staffing / Attendance,Low,Jimmy Called me for help ,[],2/27/2026,Resolved
7/29/2026,37f3118a-7132-47da-a008-c5b2976e1bff,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,High,koko called out,[],8/1/2026,Resolved
7/24/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Training & Skill Development,Low,Created a SMRT login for Carlos for his Mark-in training,[],7/27/2026,Resolved
7/15/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Koko let Omar know last night that she had time off today. However there was no request made in Paycom,[],7/18/2026,Resolved
7/1/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Koko Called out sick again,[],7/4/2026,Resolved
5/29/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Equipment / Maintenance,High,"Today, DC Machine 3 triggered an oil check warning. I contacted Brandon to try to resolve the issue, but we were unsuccessful. As a result, I was unable to run Program 20 or wash on long cycles. I notified Brandon and Omar so they could follow up on this tomorrow.",[],6/1/2026,Resolved
